id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
50242747,Historic and Quiet 2 Bedroom w Backyard,20702896644,unconfirmed,Andrew,Queens,Ridgewood,40.70349,-73.8994,United States,US,False,strict,Entire home/apt,2019.0,$246 ,$49 ,6.0,96.0,6/28/2019,2.96,5.0,2.0,48.0,"Thank you for your reservation. By placing your reservation online you indicated that you accepted the terms and conditions which have been printed below.  Please review your reservation summary as below - then print, sign and return the agreement to:  (EMAIL HIDDEN) or fax it to (PHONE NUMBER HIDDEN) or  mail it to: Spare Suite, Inc., 119 Braintree Street, Suite 510, Boston, MA 02134, USA Upon receipt, we will send you the welcome document with check in instructions and how to get your keys. ------------------------------------------------------------------------ ------------------------------------------------------------------------ Terms of the Agreement: BOOKING AND REFUND POLICY Once booked your reservation is guaranteed for the check in and check out times and dates specified. All reservations must be paid in advance, in full for the entire period of stay.  All reservations are final, and NON REFUNDABLE UNDER ANY CIRCUMSTANCES.  If you feel you may need to cancel once booked, yo",
22027949,"Bright Room, next to subway, 15 mins to NYC",13538032591,verified,Sasha,Brooklyn,Bushwick,40.69874,-73.93589,United States,US,True,moderate,Private room,2010.0,$165 ,$33 ,2.0,30.0,6/25/2019,3.98,5.0,1.0,0.0,"- This is a quiet, residential building. Guest need to be conscious of this. - Hostess must know your arrival time at least 2 days in advance",
26501027,Brooklyn Live Style. The way Adults live in NY...,93505845345,unconfirmed,Kervin,Brooklyn,Fort Greene,40.68855,-73.97282,United States,US,False,moderate,Entire home/apt,2003.0,$130 ,$26 ,3.0,4.0,7/6/2019,4.0,4.0,1.0,15.0,"Internet, cable and central air included in stay. No smoking allowed in the apartment - - may smoke on the deck if cigarettes are appropriately disposed (and not flicked over the deck). Please be considerate of neighbors.  Not a party house! There are 5 other units in the building so noise should be kept controlled at night and in the mornings (especially when out on the deck). All plates and cups should be left in the sink or dishwasher and all trash should be left in the trash can (additional bags are under the sink if you need more space). If furniture is moved during your stay, please return to its original location. Please be considerate of our next guests who will be staying after you, if something is broken or needs fixing, please let me know immediately so that I can replace it.",
7874710,Cozy Oversized Room - near Park Ave,86360211833,verified,Nickie,Manhattan,Kips Bay,40.74231,-73.97697,United States,US,False,strict,Private room,2013.0,$842 ,$168 ,1.0,2.0,12/5/2015,0.05,3.0,2.0,109.0,#NAME?,
35908905,Single room in All-Inclusive Colivng Apt,80926841584,verified,SharedEasy,Manhattan,Upper West Side,40.79862,-73.95986,United States,US,False,moderate,Private room,2006.0,"$1,005 ",$201 ,30.0,2.0,10/14/2021,0.23,5.0,7.0,195.0,,
13300505,"Bedroom in huge apartment, Empire State View",77751155315,unconfirmed,Blake,Brooklyn,Bedford-Stuyvesant,40.68091,-73.95005,United States,US,True,moderate,Private room,2007.0,$689 ,$138 ,1.0,13.0,6/23/2019,0.5,4.0,2.0,23.0,,
51237992,Cozy sunny NYC/BK view,72658042343,verified,Wesly/Jessica,Brooklyn,Crown Heights,40.67356,-73.9321,United States,US,True,strict,Private room,2003.0,$984 ,$197 ,2.0,101.0,6/24/2019,3.4,2.0,4.0,329.0,No pets. No smoking. Please :),
8832398,Comfortable Private Room - West Village,27861792238,unconfirmed,Jon,Manhattan,West Village,40.72965,-74.00261,United States,US,False,flexible,Private room,2011.0,$587 ,$117 ,12.0,60.0,5/31/2019,1.6,2.0,1.0,18.0,,
5738413,Gorgeous Garden Apartment in Park Slope,25291465175,verified,Marc,Brooklyn,South Slope,40.66564,-73.98465,United States,US,True,moderate,Entire home/apt,2016.0,$910 ,$182 ,3.0,133.0,7/7/2019,3.69,1.0,1.0,63.0,"We expect our guests to behave in a respectful manner and try to limit loud sounds and noises (such as music and/or shouting) in the evening. All animals must be well mannered and guests are expected alert us to any animals they may have with them, so that we can clean properly after departure.",
47234921,Fresh and cozy male room on Manhattan III,97120941024,verified,Max,Manhattan,Lower East Side,40.7111,-73.98865,United States,US,False,strict,Shared room,2007.0,$893 ,$179 ,14.0,4.0,2/9/2019,0.25,3.0,28.0,341.0,,
46704713,"Bedroom in the heart of Queens, New York",62237466392,unconfirmed,Renata,Queens,Astoria,40.76022,-73.92617,United States,US,False,strict,Private room,2012.0,$881 ,$176 ,1.0,0.0,,,3.0,1.0,0.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees. ",
36233658,Brooklyn Condominium With Balcony,62878219371,unconfirmed,Jenna,Brooklyn,Gravesend,40.58788,-73.97527,United States,US,True,flexible,Private room,2013.0,$881 ,$176 ,30.0,27.0,9/18/2021,0.56,4.0,1.0,346.0,,
49858899,An Apartment for Families near by Tom's Restaurant,83572130821,unconfirmed,Mustafa,Manhattan,Morningside Heights,40.80429,-73.96499,United States,US,True,strict,Entire home/apt,2017.0,$305 ,$61 ,2.0,2.0,9/10/2016,0.06,5.0,1.0,0.0,,
24506672,"Spacious Midtown 1BR, w/ Balcony, Fitness center + Doorman by Blueground",15193097648,verified,Blueground,Manhattan,Theater District,40.76057,-73.98455,United States,US,True,flexible,Entire home/apt,2021.0,$99 ,$20 ,30.0,0.0,,,4.0,232.0,311.0,"Since this is our permanent residence and not just a house we own to rent out, we very much hope our guests will treat it as it were their own and be kind and respectful of the space and our personal property in the home.  Please no parties or events and be aware that the upstairs neighbors have access to the backyard as that is shared space.  Taking your shoes off in the house keeps the floors and carpets clean.  Small, quiet pets will be considered upon request.",
27095854,Heart of Bushwick home,50123959968,unconfirmed,Jennifer,Brooklyn,Bushwick,40.70056,-73.92162,United States,US,False,flexible,Entire home/apt,2022.0,$398 ,$80 ,2.0,2.0,6/24/2019,2.0,3.0,1.0,274.0,"PLEASE  NOTE: • 6.25% MA State Sales Tax is already incorporated into the room rate and extra guest fees. • The total listed as the cleaning fee is comprised of a $119 cleaning fee and a $39 damage protection plan which provides $3,000 worth of coverage for accidental damage to the property during the stay. There is no smoking allowed in the boat. Use of illegal substances will be cause for immediate termination of the rental and reported to the police. All pets must be on a leash when outside the boat.  Quiet hours are between 9:30pm and 8am.  Noise must be kept to a minimum during this time period.",
31561752,Large Sunny 1 Bedroom Apartment in Midtown,72848537688,verified,Prasanna,Manhattan,Murray Hill,40.74655,-73.9731,United States,US,False,flexible,Entire home/apt,2008.0,$116 ,$23 ,3.0,3.0,2/6/2022,0.28,4.0,1.0,0.0,,
47420494,Sunny Queen Size 1 Bedroom in Bedstuy.,28410370125,verified,Marcia,Brooklyn,Bedford-Stuyvesant,40.68368,-73.93796,United States,US,True,moderate,Entire home/apt,2019.0,$240 ,$48 ,30.0,21.0,6/27/2018,1.01,5.0,2.0,35.0,,
26164676,High View of the River,97907502960,unconfirmed,Ash,Manhattan,Midtown,40.75534,-73.96446,United States,US,False,flexible,Entire home/apt,2012.0,$938 ,$188 ,30.0,0.0,,,3.0,14.0,365.0,"No smoking, drugs, or drinking, please.",
2091576,Cozy Room in Charming Brownstone,41802495183,unconfirmed,Chandle,Brooklyn,Sunset Park,40.64902,-74.00897,United States,US,True,moderate,Private room,2011.0,$766 ,$153 ,5.0,43.0,5/26/2019,0.56,5.0,2.0,186.0,Don't disturb neighbors. Don't break things or leave a mess. Enjoy.,
33057380,Cozy room in the heart of Brooklyn mins from city.,94993478373,verified,Roger,Brooklyn,East Flatbush,40.66166,-73.92155,United States,US,False,strict,Private room,2013.0,$616 ,$123 ,4.0,15.0,1/5/2022,0.59,5.0,2.0,322.0,,
47739724,"Two bedroom, Amazing location #10",74003121502,unconfirmed,Ira,Manhattan,Lower East Side,40.72223,-73.99189,United States,US,True,moderate,Entire home/apt,2020.0,"$1,184 ",$237 ,30.0,3.0,10/13/2017,0.12,4.0,7.0,138.0,#NAME?,
27284188,Artists cave,56573910223,unconfirmed,Tunie,Manhattan,East Village,40.72555,-73.98198,United States,US,True,strict,Entire home/apt,2004.0,$230 ,$46 ,1.0,3.0,7/2/2019,3.0,3.0,1.0,84.0,No smoking. No pets.  No parties without prior approval.  Names and ages of all guests is required for booking.,
19731486,Big Bright Beautiful Home in PRIME WIlliamsburg,87857546657,verified,Tatiana,Brooklyn,Williamsburg,40.71714,-73.95783,United States,US,True,moderate,Private room,2016.0,"$1,007 ",$201 ,2.0,3.0,1/2/2019,0.36,2.0,1.0,0.0,,
44623095,Private room near new 2nd Ave. Q train!,917415056,unconfirmed,Imad,Manhattan,Upper East Side,40.78025,-73.94802,United States,US,False,moderate,Private room,2021.0,$782 ,$156 ,2.0,154.0,7/1/2019,5.42,4.0,1.0,145.0,,
22867445,Massive Designer One Bedroom in Brownstone,95479260998,unconfirmed,Anna,Brooklyn,Fort Greene,40.69301,-73.97128,United States,US,True,moderate,Entire home/apt,2017.0,"$1,024 ",$205 ,14.0,0.0,,,4.0,1.0,31.0,,
1044968,Fort Greene Retreat on the Park,43811392937,,Lenny,Brooklyn,Fort Greene,40.6932,-73.97267,United States,US,True,flexible,Private room,2013.0,$744 ,$149 ,3.0,143.0,6/16/2019,1.28,2.0,1.0,,,
46138606,Pent house for rent in Astoria 5 min to LGA,88673835995,unconfirmed,Fatema,Manhattan,Civic Center,40.71359,-74.00538,United States,US,False,strict,Private room,2018.0,"$1,117 ",$223 ,1.0,0.0,,,3.0,2.0,179.0,,
28176705,"Simple, Safe, Clean",19349809244,unconfirmed,Akiva,Brooklyn,Midwood,40.61231,-73.95448,United States,US,False,strict,Private room,2013.0,$791 ,$158 ,2.0,0.0,,,3.0,1.0,7.0,,
6571834,Ocean view studio with balcony,10323722299,unconfirmed,Yin,Queens,Arverne,40.59029,-73.79032,United States,US,False,strict,Entire home/apt,2013.0,$351 ,$70 ,1.0,9.0,6/24/2019,0.2,5.0,1.0,108.0,"No drinking, no smoking, no parties, no pets, no drugs, no girlfriends or boyfriends moving in. Looking for a quiet, studious, clean person who is looking for a comfortable and affordable place to stay during the school year.  House is open to mix sex. No children please.",
46923976,"DaDukes ""DC""",65349105264,verified,Alberto,Queens,Long Island City,40.76483,-73.94073,United States,US,False,strict,Private room,2015.0,$369 ,$74 ,1.0,63.0,6/19/2019,2.81,4.0,6.0,356.0,Can have friends but not parties. Ideal for students,
41020994,HK SWEET SPOT,55730937190,unconfirmed,Christopher,Manhattan,Hell's Kitchen,40.75849,-73.9907,United States,US,False,strict,Entire home/apt,2010.0,$754 ,$151 ,2.0,1.0,9/22/2015,0.02,2.0,1.0,161.0,,
20422966,Affordable quite private room in Fresh Meadows,25664675356,unconfirmed,Jackie,Queens,Flushing,40.73821,-73.81006,United States,US,True,strict,Private room,2003.0,$944 ,$189 ,1.0,7.0,6/9/2019,0.73,4.0,5.0,90.0,"This is a non-smoking residence.  There is light housekeeping (biweekly changing of linens, removal of kitchen trash) but guests are expected to clean up after themselves and keep the area tidy, including removing hair from bathtub and sink and washing dishes right away.  Remove shoes in the apartment. Slippers are OK. Turn off lights when exiting a room or hallway. Guests are not permitted without prior authorization. Overnight guests are not allowed.  Be courteous to others in the household.  Additional rules will be in the house manual, available upon arrival. ",
41625763,Family Apartment One Bedroom beside Empire State #62,53393622287,verified,Alberto,Manhattan,Midtown,40.74653,-73.98717,United States,US,False,moderate,Entire home/apt,2011.0,$649 ,$130 ,1.0,4.0,5/18/2019,0.3,5.0,17.0,215.0,,
25101499,SPECTACULAR LOFT OVERLOOKING THE MANHATTAN SKYLINE,88443648523,unconfirmed,Heleen,Brooklyn,DUMBO,40.70416,-73.98999,United States,US,True,flexible,Entire home/apt,2016.0,$298 ,$60 ,30.0,0.0,,,4.0,2.0,365.0,,
43065056,Beautiful sunlight room in the heart of Bushwick!,96592872961,verified,Alina,Brooklyn,Bushwick,40.69935,-73.91332,United States,US,True,moderate,Private room,2009.0,$150 ,$30 ,4.0,4.0,1/2/2018,0.16,1.0,1.0,189.0,"Please smoke outside in the front of the building, no additional guests.",
11539772,Prospect Park family friendly apt,75266486031,unconfirmed,Jennifer,Brooklyn,Prospect-Lefferts Gardens,40.66198,-73.95798,United States,US,False,strict,Entire home/apt,2016.0,$211 ,$42 ,2.0,4.0,10/29/2017,0.17,2.0,1.0,0.0,,
5977559,clean room close to subway station,51847747074,verified,Xiangyu,Queens,Elmhurst,40.73713,-73.8741,United States,US,False,flexible,Private room,2011.0,"$1,007 ",$201 ,1.0,1.0,7/2/2015,0.02,5.0,2.0,2.0,"1. Strict no smoking policy 2. No open flames 3. I am willing to negotiate pets, however, there will be an additional $25 fee",
4956909,Great 1-bd apartment in Murray Hill,87227150495,unconfirmed,Eugene,Manhattan,Murray Hill,40.74479,-73.97573,United States,US,False,moderate,Entire home/apt,2014.0,$503 ,$101 ,5.0,13.0,5/20/2018,0.24,4.0,1.0,293.0,"1. No damage to the house or furniture 2. No Smoking, No Pets, No Drugs 3. No more sleepover people then you booked 4. Keep quiet after 11:00 PM 5. Be respectful to neighbors 6. Keep the kitchen clean after used 7. Keep the bathroom clean after used 8. Check-in: 3PM, Check-out: 11:00AM",
16984898,Cozy bedroom+bath for 2 in historic Park Slope NYC,80118399173,unconfirmed,Christine,Brooklyn,Park Slope,40.6718,-73.98251,United States,US,True,strict,Private room,2005.0,$667 ,$133 ,2.0,57.0,6/24/2019,3.08,5.0,1.0,354.0,"Please only smoke across the street, (smoke travels) there's a lovely green space and a bus shelter if raining Please, no bikes on the fence in front of the house. There's plenty of places to park the bikes. I have a wonderful dog, he's submissive with people, unfortunately aggressive with other dogs. I'm unable to welcome other dogs in the space.",
30998406,"Comfy Room 10min/ LGA, 30min/ JFK, 30min/ City",55591611771,verified,Angela,Queens,Jackson Heights,40.75219,-73.8752,United States,US,True,moderate,Private room,2009.0,$446 ,$89 ,2.0,109.0,2/13/2022,1.59,3.0,5.0,322.0,,
3190653,BEAUTIFUL ARTIST APT IN NOLITA w/ Private Backyard,25771281241,verified,Nico,Manhattan,Nolita,40.72297,-73.99539,United States,US,True,moderate,Entire home/apt,2011.0,$581 ,$116 ,1.0,2.0,1/2/2016,0.05,3.0,1.0,205.0,"- Maximum number of guests at any time is 2 adults - No cigarette smoking inside - Please do not take food/beverages unless otherwise noted (but you can use any equipment in the kitchen) - Pets may be accepted on a case by case basis for an additional fee (Note that we have one cat and one (large, chill) therapy dog)",
11931353,"Sunny, 1 Bedroom in Bedstuy, Brooklyn",14529751386,unconfirmed,Daisy,Brooklyn,Bedford-Stuyvesant,40.68434,-73.95399,United States,US,False,flexible,Entire home/apt,2005.0,$160 ,$32 ,7.0,1.0,11/7/2016,0.03,4.0,1.0,0.0,PLEASE...  - No smoking.  - No open flames.  - No pets.  - No parties.  - Please be aware of your evening noise level. My neighbors are all professionals and have to get up in the morning.   Thanks.,
42852973,Williamsburg Dream Loft,50282454381,verified,Itay,Brooklyn,Williamsburg,40.70774,-73.94819,United States,US,False,flexible,Private room,2005.0,$235 ,$47 ,2.0,157.0,7/1/2019,4.54,1.0,1.0,68.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions, and the year-round tenants must be respected. There is no smoking allowed in the apartments and significant fees will take place if occurs.",
20857073,New York Apartment,78403504691,verified,Jamie,Manhattan,Kips Bay,40.73954,-73.98185,United States,US,False,flexible,Private room,2013.0,$988 ,$198 ,2.0,2.0,11/25/2018,0.26,5.0,1.0,45.0,"Please leave your shoes in the entranceway.  I will leave the house sparkly clean for you and hope that youll do the same for me. ;) If you are a smoker you are welcome to use either the back porch or roofdeck.  There is an ashtray on the back porch.  Please be considerate of neighbors with outdoor noise levels. Congrats! You get to be surrogate parents to the other residents of 9 mark st, Turtle and Froggy, my cats.  Ill leave plenty of food for them but you are responsible for feeding them.... and they will thank you with lots of purring and snuggly lap time.",
14364787,"Beautiful One Bedroom, prime location",72467066274,verified,Sydney,Manhattan,Greenwich Village,40.7302,-74.0008,United States,US,True,flexible,Entire home/apt,2022.0,$929 ,$186 ,2.0,4.0,9/13/2017,0.16,4.0,1.0,0.0,- 1 floor,
32066554,Solo Adventurers' Retreat,38084810487,unconfirmed,Lucky,Brooklyn,Flatbush,40.65219,-73.96119,United States,US,True,moderate,Private room,2017.0,$429 ,$86 ,30.0,23.0,1/29/2022,0.49,4.0,2.0,59.0,,
46387693,Williamsburg Bedroom w/Private Terrace!,58070309014,unconfirmed,Derek,Brooklyn,Williamsburg,40.71078,-73.96161,United States,US,False,flexible,Private room,2010.0,$644 ,$129 ,4.0,33.0,3/5/2019,1.49,5.0,2.0,0.0,#NAME?,
23952715,A Sweet Retreat in Bedstuy,97698940455,verified,Cat,Brooklyn,Bedford-Stuyvesant,40.69389,-73.94317,United States,US,True,moderate,Private room,2012.0,$50 ,$10 ,3.0,0.0,,,5.0,3.0,280.0,"Simply to respect the apartment and treat it as if it were your home! Unless you smoke in your home, in which case I ask that you refrain from doing so while in the unit.",
12245612,Private semi-furnished room in  6 bedroom duplex.,66407598587,unconfirmed,Devshri,Brooklyn,Bedford-Stuyvesant,40.69118,-73.9554,United States,US,False,strict,Private room,2013.0,$974 ,$195 ,15.0,0.0,,,4.0,1.0,0.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
13302162,"Lower East Side, Bohemian Home, hipster location",53336812532,verified,Brodii,Manhattan,Lower East Side,40.72036,-73.98458,United States,US,True,flexible,Private room,2006.0,$783 ,$157 ,3.0,27.0,10/29/2018,1.11,2.0,1.0,0.0,No Smoking in the Building.,
45679092,Your Private Room and Bath in South Slope Duplex,79363857977,unconfirmed,Xintong (Nancy),Brooklyn,Windsor Terrace,40.65991,-73.983,United States,US,True,strict,Private room,2004.0,$364 ,$73 ,3.0,9.0,7/28/2018,0.4,3.0,1.0,0.0,I expect my guests to treat the space as  if it was their own house. Please keep it clean and organized when you leave the way it was.,
13053074,Sunny Room at The Gazebo in Brooklyn,70572636070,unconfirmed,Kim,Brooklyn,Bedford-Stuyvesant,40.69428,-73.94148,United States,US,True,strict,Private room,2017.0,$370 ,$74 ,14.0,32.0,5/22/2019,1.14,3.0,2.0,72.0,"Please remember that this house is located in the middle floor of a triple decker. We all have our fair share of get together/small parties but we expect that you will be respectful of the space and of our neighbors. If you are visiting friends in Boston and want to invite a few people over, that is fine, however please do not throw any big parties. Also, please do not smoke inside the house. ",
12674749,Delight in Your Home Away from Home in NYC!,78117126985,unconfirmed,Paul,Bronx,Soundview,40.82987,-73.86608,United States,US,False,moderate,Entire home/apt,2016.0,$872 ,$174 ,2.0,105.0,6/11/2019,3.61,3.0,1.0,131.0,"WHEN BOOKING, PLEASE PROVIDE THE FOLLOWING IN YOUR MESSAGE to me:  - 1. Total number of guests (adults, children, babies)? Are there any elderly or children under 18? If so, what are their ages?  - 2. Arrival Date AND Time of Check In? (Check In between 2 pm and 9 pm with some leniency)  - 3. Departure Date (Check out before 12 pm/noon ideally)  - 4. Please tell me a little about yourselves and the purpose of your trip.  - 5. What Other Needs or Special Requests or Extra Options (please read below for additional options and possible related additional fees).  ------  PLEASE NOTE THE FOLLOWING BEFORE REQUESTING A BOOKING:  * I will reply as soon as possible to let you know if my apartment will be available for ALL your needs.  - 1. We are happy to host Friendly, Neat, Low-Maintainence Adults & Well-Behaved Children.  ---- All cookware and utensils in the kitchen are at your disposal. There will be water (brita) and basic condiments provided for you. We ask that you rinse whatever dishes",
53382573,Sunny Bushwick apartment,72769005255,verified,Allison,Brooklyn,Williamsburg,40.70229,-73.93774,United States,US,False,flexible,Private room,2018.0,$385 ,$77 ,10.0,1.0,5/7/2018,0.07,2.0,1.0,0.0,"1. Only the ORIGINAL OCCUPANTS at the time of booking are allowed to stay in the property overnight and secondly no additional guest will be brought in without prior authorization. 2. CHECK IN/OUT: I typically follow the standard check in and out times (4 pm, 12 pm, respectively) however we're flexible and can accommodate your needs as long as it doesn't impact another renter if you have special check-in or out times. There is a keypad lock and each renter will receive their own passcode so you can come and go as you please and not worry about keys or timing. 3. Excessive NOISE & DISTURBANCES, specifically on work nights (Sunday thru Thursday) are to be kept to a minimum after 10 pm. On other nights of the week we ask that noise is kept to a controlled, restrained and respectable level do to the nature of this being a shared space. 4. SMOKING is not permitted in any of the inside premises, this includes the guest room, condo unit and building. You may smoke outside in the street or on ",
6264203,"Clean,quiet room near prospect park",20130747126,unconfirmed,R Demetre,Brooklyn,Crown Heights,40.67047,-73.95372,United States,US,True,moderate,Private room,2011.0,$135 ,$27 ,1.0,2.0,10/8/2015,0.04,5.0,2.0,54.0,No smoking and no pets please.,
38323009,Cozy apartment in Cobble Hill,51596519262,unconfirmed,Sandy,Brooklyn,Cobble Hill,40.6858,-73.99181,United States,US,True,flexible,Entire home/apt,2007.0,$475 ,$95 ,30.0,136.0,3/18/2020,2.47,2.0,1.0,0.0,,
48982399,Cozy Couch in Wburg,83904536534,verified,Chris,Brooklyn,Williamsburg,40.71182,-73.95692,United States,US,False,moderate,Shared room,2012.0,"$1,139 ",$228 ,1.0,0.0,,,5.0,1.0,379.0,,
52016735,Bright private bedroom w/queen bed and parking,39262484764,verified,Xing,Queens,Forest Hills,40.72616,-73.84328,United States,US,False,moderate,Private room,2018.0,$497 ,$99 ,1.0,15.0,6/17/2019,0.96,3.0,1.0,178.0,No Smoking in the Building.,
11185196,"Cozy, Creative Loft - Same Block as Graham Ave L",82491071013,unconfirmed,Ashley,Brooklyn,Williamsburg,40.71459,-73.9468,United States,US,False,flexible,Entire home/apt,2005.0,$868 ,$174 ,10.0,4.0,4/27/2017,0.12,1.0,1.0,0.0,#NAME?,
33420241,NO PLACE LIKE YOUR NYC HOME! UPPER WEST SIDE 1BDRM,39004888705,unconfirmed,Scott,Manhattan,Upper West Side,40.77787,-73.97873,United States,US,False,moderate,Entire home/apt,2009.0,$188 ,$38 ,10.0,28.0,1/2/2022,0.25,4.0,1.0,0.0,,
20356690,Sonder | Madison Ave | Relaxed 1BR + Gym,25235811711,unconfirmed,Sonder,Manhattan,Midtown,40.74681,-73.98488,United States,US,False,moderate,Entire home/apt,2019.0,$669 ,$134 ,29.0,0.0,,,2.0,96.0,327.0,,
10419708,Cozy Couch in Wburg,5213685166,verified,Chris,Brooklyn,Williamsburg,40.71182,-73.95692,United States,US,True,strict,Shared room,2012.0,"$1,139 ",$228 ,1.0,0.0,,,5.0,1.0,379.0,,
9699509,Private Bedroom in 2 BR apartment,72199651108,verified,Morgan,Manhattan,Inwood,40.86468,-73.92209,United States,US,True,flexible,Private room,2005.0,$162 ,$32 ,1.0,0.0,,,3.0,1.0,223.0,,
32848059,Lovely 2 Bedroom Apartment 2 blocks from the Beach,98117808539,unconfirmed,Charles,Queens,Far Rockaway,40.59727,-73.74178,United States,US,False,moderate,Entire home/apt,2006.0,$589 ,$118 ,2.0,11.0,1/9/2022,1.34,2.0,3.0,93.0,,
48176593,Stunning Bedroom in Midtown East,97441736648,verified,Athena,Manhattan,Midtown,40.75709,-73.96327,United States,US,True,flexible,Private room,2021.0,$184 ,$37 ,3.0,98.0,7/3/2019,2.66,1.0,1.0,262.0,• Check-in time is 3PM.,
3008947,Clean Private Room in Chelsea apt,16572714465,unconfirmed,Nina,Manhattan,Chelsea,40.74106,-74.00262,United States,US,False,strict,Private room,2009.0,$581 ,$116 ,30.0,8.0,1/31/2017,0.12,5.0,3.0,47.0,,
4422282,Beautiful 2 Bedroom Apartment in Williamsburg,47508864825,verified,Omer,Brooklyn,Williamsburg,40.70798,-73.95374,United States,US,True,moderate,Entire home/apt,2022.0,"$1,171 ",$234 ,3.0,15.0,5/12/2018,0.27,4.0,2.0,212.0,,
33666567,Lovely 2 bedroom unit w.free parking near property,30176051469,unconfirmed,Krystle,Brooklyn,Brownsville,40.67231,-73.90383,United States,US,False,moderate,Entire home/apt,2007.0,$451 ,$90 ,1.0,8.0,1/2/2022,1.9,5.0,1.0,337.0,,
27587953,LUXE LOFT NYC's BEST NEIGHBORHOOD,31869583098,verified,Madison,Manhattan,Greenwich Village,40.73486,-73.99843,United States,US,False,moderate,Entire home/apt,2016.0,$276 ,$55 ,1.0,0.0,,,5.0,1.0,363.0,,
19402315,Best place at queens,67729859707,verified,Konrad,Queens,Middle Village,40.71064,-73.87463,United States,US,True,flexible,Entire home/apt,2005.0,$172 ,$34 ,1.0,4.0,9/9/2018,0.34,3.0,1.0,0.0,,
33473262,☀The Sea'Esta ☀ | Beachside Getaway | ♛Royal Beds,8309915937,verified,Matt,Queens,Rockaway Beach,40.58515,-73.81761,United States,US,False,moderate,Entire home/apt,2005.0,$374 ,$75 ,3.0,13.0,1/2/2022,2.65,2.0,1.0,220.0,,
3846233,Huge 1.5BR Artist Home in Brownstone Brooklyn :),77311462689,verified,Alix,Brooklyn,Bedford-Stuyvesant,40.68473,-73.95697,United States,US,False,flexible,Entire home/apt,2017.0,$952 ,$190 ,3.0,10.0,11/13/2018,0.28,3.0,1.0,29.0,"We really only have one general requirement, and that is: please leave the apartment and its contents in the condition you found it. We do not have a maid service that cleans the apartment so please be respectful.",
56272759,Charming Carriage House near Prospect Park,77828953604,verified,Ariana,Brooklyn,Crown Heights,40.6732,-73.96195,United States,US,False,moderate,Entire home/apt,2006.0,$874 ,$175 ,7.0,0.0,,,2.0,1.0,0.0,"Due at move-in: $150 cleaning fee, $100 move-in fee ($250 fee included with Airbnb) $1000 refundable security deposit. NO PETS & NO SMOKING Move-in: after noon Move-out: 11am",
36714159,Top Floor Two Bedroom at Top of Manhattan,9844106369,unconfirmed,Miriam,Manhattan,Inwood,40.86782,-73.9243,United States,US,True,moderate,Entire home/apt,2013.0,$832 ,$166 ,30.0,12.0,8/3/2021,0.34,5.0,1.0,107.0,,
10330788,Large & sunny private bedroom in a townhouse.,47523800489,verified,Lee,Queens,Long Island City,40.74275,-73.95513,United States,US,False,flexible,Private room,2022.0,$813 ,$163 ,3.0,12.0,9/29/2018,0.42,5.0,1.0,339.0,,
38815108,Welcome to YURT -- beautiful room in East Village,73854536384,unconfirmed,Sarah,Manhattan,East Village,40.7244,-73.97732,United States,US,False,strict,Private room,2005.0,$573 ,$115 ,1.0,33.0,5/23/2019,1.62,5.0,2.0,124.0,,
8975996,Lovely Brownstone close to subway,24760345961,unconfirmed,Jazzy,Brooklyn,Bedford-Stuyvesant,40.68079,-73.95556,United States,US,False,flexible,Entire home/apt,2004.0,$426 ,$85 ,4.0,122.0,6/30/2019,3.01,2.0,1.0,261.0,You will be very comfortable in our home but we ask that guests are respectful of the artwork that we have as we want to keep the place a fun place to hang out!  Please no smoking.,
33801881,Room with Private Insuite Bathroom,14341696232,unconfirmed,Diana,Brooklyn,Bedford-Stuyvesant,40.6957,-73.93488,United States,US,False,strict,Private room,2008.0,$340 ,$68 ,4.0,39.0,1/1/2022,0.88,4.0,4.0,36.0,,
39176864,Near Broadway / King Bed Hotel Room,2686354440,verified,Justin,Manhattan,Financial District,40.70457,-74.00536,United States,US,False,moderate,Private room,2003.0,$882 ,$176 ,1.0,41.0,1/9/2022,3.04,2.0,102.0,52.0,,
8658976,Large Sunny Private Room w/Balcony & Roof,65502695727,verified,Sarah,Brooklyn,Williamsburg,40.71957,-73.94199,United States,US,True,flexible,Private room,2012.0,$62 ,$12 ,5.0,81.0,6/27/2019,1.96,5.0,2.0,230.0,,
19058785,Art Filled Bohemian Chic,56219209682,unconfirmed,Jean,Brooklyn,Williamsburg,40.71681,-73.95729,United States,US,True,flexible,Entire home/apt,2020.0,$703 ,$141 ,5.0,14.0,6/16/2019,1.12,4.0,1.0,44.0,,
